DAY,REGION,CUSTOMER_TYPE,BATTERY_ACTION,ACTION_COUNT,TOTAL_IMPORT_KWH,TOTAL_EXPORT_KWH,TOTAL_IMPORT_COST_EUR,TOTAL_EXPORT_REVENUE_EUR,TOTAL_NET_MARGIN_EUR,TOTAL_CUSTOMER_MARGIN_EUR,TOTAL_EPOWER_MARGIN_EUR
2026-05-27,East,Privatkunde,CHARGE,7356,23545.7,196.8,313.4495,7.5964,-305.8531,-214.0951,-91.7654
2026-05-27,East,Privatkunde,DISCHARGE,16551,1054.6,52283.1,148.4088,7636.8521,7488.4433,5241.9137,2246.64
2026-05-27,East,Privatkunde,MAX_CHARGE,14099,59405.7,0,-71.3189,0,71.3189,49.9188,21.3995
2026-05-27,East,Privatkunde,SELF_CONSUME,20842,12572.8,22246.1,1371.4347,2739.1386,1367.7039,957.3981,410.3245
2026-05-27,North,Gewerbekunde,CHARGE,804,2544,23.8,33.5392,0.9185,-32.6207,-22.8332,-9.7873
2026-05-27,North,Gewerbekunde,DISCHARGE,1809,115.7,5808.1,16.2985,847.5239,831.2254,581.859,249.379
2026-05-27,North,Gewerbekunde,MAX_CHARGE,1541,6436.4,0,-7.718,0,7.718,5.4025,2.3171
2026-05-27,North,Gewerbekunde,SELF_CONSUME,2278,1327.5,2472.9,144.4602,304.3961,159.9359,111.9553,47.9824
2026-05-27,North,Kleingewerbe,CHARGE,1932,6122.6,55.4,80.6515,2.1382,-78.5133,-54.9583,-23.5555
2026-05-27,North,Kleingewerbe,DISCHARGE,4347,303.5,13491.5,42.7963,1969.8719,1927.0756,1348.9539,578.1501
2026-05-27,North,Kleingewerbe,MAX_CHARGE,3703,15613.2,0,-18.7392,0,18.7392,13.1212,5.621
2026-05-27,North,Kleingewerbe,SELF_CONSUME,5474,3359.1,5801.5,366.549,713.0587,346.5097,242.5575,103.9559
2026-05-27,North,Privatkunde,CHARGE,8232,26314.1,208.9,347.7277,8.0639,-339.6638,-237.7648,-101.9072
2026-05-27,North,Privatkunde,DISCHARGE,18522,1172.4,58540.5,165.1018,8548.0876,8382.9858,5868.0985,2515.0133
2026-05-27,North,Privatkunde,MAX_CHARGE,15778,66530.2,0,-79.7591,0,79.7591,55.8334,23.9485
2026-05-27,North,Privatkunde,SELF_CONSUME,23324,13967.7,24972.6,1524.7001,3072.7361,1548.036,1083.6243,464.4198
2026-05-27,South,Gewerbekunde,CHARGE,900,2864.3,25.2,37.9379,0.9727,-36.9652,-25.8755,-11.0894
2026-05-27,South,Gewerbekunde,DISCHARGE,2025,113.4,6380.7,15.9716,932.3591,916.3875,641.4727,274.9282
2026-05-27,South,Gewerbekunde,MAX_CHARGE,1725,7279.8,0,-8.7384,0,8.7384,6.1191,2.6229
2026-05-27,South,Gewerbekunde,SELF_CONSUME,2550,1517.7,2654.1,165.5379,326.4322,160.8943,112.6256,48.2707
2026-05-27,South,Kleingewerbe,CHARGE,2544,8167.7,80.4,107.8983,3.1034,-104.7949,-73.3589,-31.4423
2026-05-27,South,Kleingewerbe,DISCHARGE,5724,379.2,18053,53.3087,2637.5622,2584.2535,1808.9824,775.3109
2026-05-27,South,Kleingewerbe,MAX_CHARGE,4876,20577.1,0,-24.6752,0,24.6752,17.2683,7.4056
2026-05-27,South,Kleingewerbe,SELF_CONSUME,7208,4306.4,7562.2,469.7893,931.8752,462.0859,323.459,138.6313
2026-05-27,South,Privatkunde,CHARGE,10020,32198.6,274.8,428.5141,10.6068,-417.9073,-292.5367,-125.386
2026-05-27,South,Privatkunde,DISCHARGE,22545,1478.7,70688.7,208.0883,10323.3422,10115.2539,7080.697,3034.7137
2026-05-27,South,Privatkunde,MAX_CHARGE,19205,80717.4,0,-96.783,0,96.783,67.7488,29.0532
2026-05-27,South,Privatkunde,SELF_CONSUME,28390,17361.7,30110.9,1895.3159,3707.5967,1812.2808,1268.612,543.699
2026-05-27,West,Gewerbekunde,CHARGE,948,3007.5,32.8,39.1471,1.2662,-37.8809,-26.517,-11.3654
2026-05-27,West,Gewerbekunde,DISCHARGE,2133,128.4,6808.4,18.0765,994.1306,976.0541,683.2376,292.8299
2026-05-27,West,Gewerbekunde,MAX_CHARGE,1817,7660.6,0,-9.1817,0,9.1817,6.4264,2.7558
2026-05-27,West,Gewerbekunde,SELF_CONSUME,2686,1618.7,2870.4,176.7861,353.1961,176.41,123.4856,52.9246
2026-05-27,West,Kleingewerbe,CHARGE,2568,8202.4,61.3,107.9091,2.3666,-105.5425,-73.8785,-31.6646
2026-05-27,West,Kleingewerbe,DISCHARGE,5778,390.1,17982.2,54.8318,2625.0307,2570.1989,1799.1443,771.0952
2026-05-27,West,Kleingewerbe,MAX_CHARGE,4922,20715.4,0,-24.7949,0,24.7949,17.3543,7.4458
2026-05-27,West,Kleingewerbe,SELF_CONSUME,7276,4406.1,7700.9,481.1599,947.9915,466.8316,326.7865,140.0549
2026-05-27,West,Privatkunde,CHARGE,10860,34718.3,268.5,461.7681,10.3645,-451.4036,-315.9752,-135.4317
2026-05-27,West,Privatkunde,DISCHARGE,24435,1620.3,76870.4,228.1282,11223.4136,10995.2854,7696.7063,3298.7423
2026-05-27,West,Privatkunde,MAX_CHARGE,20815,87471.6,0,-104.9573,0,104.9573,73.469,31.5055
2026-05-27,West,Privatkunde,SELF_CONSUME,30770,18603.8,32623.9,2029.0242,4017.9685,1988.9443,1392.2637,596.7072
2026-05-28,East,Gewerbekunde,CHARGE,1012,3147.8,28.1,24.3269,1.6704,-22.6565,-15.8567,-6.7959
2026-05-28,East,Gewerbekunde,DISCHARGE,1892,123.3,5860.9,16.7215,1231.6376,1214.9161,850.4421,364.4832
2026-05-28,East,Gewerbekunde,MAX_CHARGE,264,999.3,0,0,0,0,0,0
2026-05-28,East,Gewerbekunde,SELF_CONSUME,1056,564.4,1159,62.7374,141.3522,78.6148,55.0274,23.586
2026-05-28,East,Kleingewerbe,CHARGE,3473,10657.4,104.9,83.8196,6.2329,-77.5867,-54.3065,-23.2761
2026-05-28,East,Kleingewerbe,DISCHARGE,6493,422.4,20293.7,57.3789,4258.3488,4200.9699,2940.6876,1260.3199
2026-05-28,East,Kleingewerbe,MAX_CHARGE,906,3427.5,0,0,0,0,0,0
2026-05-28,East,Kleingewerbe,SELF_CONSUME,3624,1945.9,4107.4,216.7431,500.2823,283.5392,198.4742,85.0691
2026-05-28,East,Privatkunde,CHARGE,14099,42955,404.9,340.4524,24.2365,-316.2159,-221.321,-94.8661
2026-05-28,East,Privatkunde,DISCHARGE,26359,1719.6,82819.9,233.1482,17493.5517,17260.4035,12082.3091,5178.2278
2026-05-28,East,Privatkunde,MAX_CHARGE,3678,13770.9,0,0,0,0,0,0
2026-05-28,East,Privatkunde,SELF_CONSUME,14712,8120.5,16182.8,905.0588,1971.3724,1066.3136,746.3956,319.9213
2026-05-28,North,Gewerbekunde,CHARGE,1541,4709.6,49.6,37.4147,2.9773,-34.4374,-24.104,-10.3305
2026-05-28,North,Gewerbekunde,DISCHARGE,2881,202.4,9021.4,27.455,1896.7186,1869.2636,1308.4889,560.7912
2026-05-28,North,Gewerbekunde,MAX_CHARGE,402,1522.8,0,0,0,0,0,0
2026-05-28,North,Gewerbekunde,SELF_CONSUME,1608,928.4,1761,103.8267,214.5036,110.6769,77.4705,33.206
2026-05-28,North,Kleingewerbe,CHARGE,3703,11346.4,102.1,90.6177,6.1924,-84.4253,-59.089,-25.328
2026-05-28,North,Kleingewerbe,DISCHARGE,6923,458.4,21770.6,62.2156,4591.2525,4529.0369,3170.3331,1358.7331
2026-05-28,North,Kleingewerbe,MAX_CHARGE,966,3669.8,0,0,0,0,0,0
2026-05-28,North,Kleingewerbe,SELF_CONSUME,3864,2105.4,4304.5,232.5386,525.2804,292.7418,204.9087,87.8291
2026-05-28,North,Privatkunde,CHARGE,15778,48263.9,490.7,380.6454,29.342,-351.3034,-245.8754,-105.3863
2026-05-28,North,Privatkunde,DISCHARGE,29498,1992.7,92301,270.1264,19455.4364,19185.31,13429.7555,5755.7065
2026-05-28,North,Privatkunde,MAX_CHARGE,4116,15458.5,0,0,0,0,0,0
2026-05-28,North,Privatkunde,SELF_CONSUME,16464,8988.9,18339.9,1001.6027,2232.8616,1231.2589,861.8561,369.4044
2026-05-28,South,Gewerbekunde,CHARGE,1725,5365.5,52.2,41.7114,3.1568,-38.5546,-26.9841,-11.5661
2026-05-28,South,Gewerbekunde,DISCHARGE,3225,223.3,10201.2,30.2666,2139.4001,2109.1335,1476.3964,632.7541
2026-05-28,South,Gewerbekunde,MAX_CHARGE,450,1677.5,0,0,0,0,0,0
2026-05-28,South,Gewerbekunde,SELF_CONSUME,1800,987.3,2014.6,110.1812,245.3859,135.2047,94.6393,40.564
2026-05-28,South,Kleingewerbe,CHARGE,4876,14915.1,152.4,116.8214,9.0802,-107.7412,-75.4105,-32.3221
2026-05-28,South,Kleingewerbe,DISCHARGE,9116,664.8,28673.1,90.1812,6045.5724,5955.3912,4168.7893,1786.6521
2026-05-28,South,Kleingewerbe,MAX_CHARGE,1272,4766.3,0,0,0,0,0,0
2026-05-28,South,Kleingewerbe,SELF_CONSUME,5088,2694.6,5746.9,298.33,699.9557,401.6257,281.1242,120.4986
2026-05-28,South,Privatkunde,CHARGE,19205,58794.1,534.6,463.1711,31.8098,-431.3613,-301.9083,-129.405
2026-05-28,South,Privatkunde,DISCHARGE,35905,2319.7,112411.4,314.425,23658.3541,23343.9291,16340.7973,7003.3156
2026-05-28,South,Privatkunde,MAX_CHARGE,5010,18814.5,0,0,0,0,0,0
2026-05-28,South,Privatkunde,SELF_CONSUME,20040,10719.3,22158.8,1191.8569,2700.834,1508.9771,1056.2411,452.7305
2026-05-28,West,Gewerbekunde,CHARGE,1817,5746.9,54.5,45.3479,3.2048,-42.1431,-29.4959,-12.6423
2026-05-28,West,Gewerbekunde,DISCHARGE,3397,234.6,10692.5,31.8148,2232.8436,2201.0288,1540.7253,660.3229
2026-05-28,West,Gewerbekunde,MAX_CHARGE,474,1794.1,0,0,0,0,0,0
2026-05-28,West,Gewerbekunde,SELF_CONSUME,1896,1138.4,2072.6,127.648,252.3337,124.6857,87.277,37.4112
2026-05-28,West,Kleingewerbe,CHARGE,4922,15046.9,147.5,119.076,8.8835,-110.1925,-77.1231,-33.0569
2026-05-28,West,Kleingewerbe,DISCHARGE,9202,648.6,28894,87.9416,6062.6782,5974.7366,4182.3269,1792.4574
2026-05-28,West,Kleingewerbe,MAX_CHARGE,1284,4795,0,0,0,0,0,0
2026-05-28,West,Kleingewerbe,SELF_CONSUME,5136,2863.5,5801.7,318.1758,707.2884,389.1126,272.3692,116.7452
2026-05-28,West,Privatkunde,CHARGE,20815,63608,577.6,506.4598,34.5201,-471.9397,-330.3143,-141.5886
2026-05-28,West,Privatkunde,DISCHARGE,38915,2748.7,121995.3,372.6415,25678.2368,25305.5953,17713.9664,7591.8361
2026-05-28,West,Privatkunde,MAX_CHARGE,5430,20353.6,0,0,0,0,0,0
2026-05-28,West,Privatkunde,SELF_CONSUME,21720,12308.5,23926.7,1371.0862,2917.1186,1546.0324,1082.1826,463.8512
2026-05-29,East,Gewerbekunde,CHARGE,748,2218.8,41.2,22.3037,1.8977,-20.406,-14.2825,-6.1221
2026-05-29,East,Gewerbekunde,DISCHARGE,1408,97.3,4335.3,13.2258,743.1199,729.8941,510.9299,218.97
2026-05-29,East,Gewerbekunde,MAX_CHARGE,484,1867,0,-0.129,0,0.129,0.0896,0.0346
2026-05-29,East,Gewerbekunde,SELF_CONSUME,1584,1086.1,1111.9,120.2724,134.6944,14.422,10.0965,4.328
2026-05-29,East,Kleingewerbe,CHARGE,2567,7733.8,94.2,78.4316,4.3387,-74.0929,-51.8564,-22.2303
2026-05-29,East,Kleingewerbe,DISCHARGE,4832,365.4,14836,49.6512,2544.5879,2494.9367,1746.4718,748.488
2026-05-29,East,Kleingewerbe,MAX_CHARGE,1661,6465,0,-0.4468,0,0.4468,0.3098,0.1196
2026-05-29,East,Kleingewerbe,SELF_CONSUME,5436,3591.8,3718.2,391.6956,453.3589,61.6633,43.1626,18.5037
2026-05-29,East,Privatkunde,CHARGE,10421,30970,363.4,313.6923,16.7392,-296.9531,-207.8434,-89.0987
2026-05-29,East,Privatkunde,DISCHARGE,19616,1399.6,61029.2,190.2845,10462.4374,10272.1529,7190.5677,3081.6779
2026-05-29,East,Privatkunde,MAX_CHARGE,6743,26188.2,0,-1.8057,0,1.8057,1.259,0.4869
2026-05-29,East,Privatkunde,SELF_CONSUME,22068,14441.8,14901.4,1581.2392,1814.2011,232.9619,163.0615,69.9034
2026-05-29,North,Gewerbekunde,CHARGE,1139,3449,36.2,34.8931,1.6675,-33.2256,-23.2563,-9.9694
2026-05-29,North,Gewerbekunde,DISCHARGE,2144,174.8,6643.9,23.7372,1144.5228,1120.7856,784.5552,336.2401
2026-05-29,North,Gewerbekunde,MAX_CHARGE,737,2881.8,0,-0.198,0,0.198,0.1383,0.0527
2026-05-29,North,Gewerbekunde,SELF_CONSUME,2412,1606,1572.3,175.4438,191.5631,16.1193,11.2801,4.8367
2026-05-29,North,Kleingewerbe,CHARGE,2737,8219,111,82.25,5.1131,-77.1369,-53.9901,-23.1434
2026-05-29,North,Kleingewerbe,DISCHARGE,5152,375.3,15936.3,51.0754,2735.6689,2684.5935,1879.2348,805.3832
2026-05-29,North,Kleingewerbe,MAX_CHARGE,1771,6913.8,0,-0.4759,0,0.4759,0.3314,0.1285
2026-05-29,North,Kleingewerbe,SELF_CONSUME,5796,3847.5,3875.1,420.9551,471.7626,50.8075,35.5625,15.2434
2026-05-29,North,Privatkunde,CHARGE,11662,35095.6,518.2,352.3053,23.8673,-328.438,-229.8778,-98.5469
2026-05-29,North,Privatkunde,DISCHARGE,21952,1639.8,68390.2,222.9522,11737.1243,11514.1721,8059.9902,3454.2851
2026-05-29,North,Privatkunde,MAX_CHARGE,7546,29363.8,0,-2.0304,0,2.0304,1.4111,0.545
2026-05-29,North,Privatkunde,SELF_CONSUME,24696,16367.6,16364,1797.059,1991.0313,193.9723,135.7761,58.2012
2026-05-29,South,Gewerbekunde,CHARGE,1275,3797,54,37.5421,2.4871,-35.055,-24.5369,-10.518
2026-05-29,South,Gewerbekunde,DISCHARGE,2400,168,7209.6,22.828,1238.4795,1215.6515,850.9647,364.696
2026-05-29,South,Gewerbekunde,MAX_CHARGE,825,3232.6,0,-0.223,0,0.223,0.154,0.0595
2026-05-29,South,Gewerbekunde,SELF_CONSUME,2700,1790.8,1764.4,198.4293,213.6315,15.2022,10.6409,4.5629
2026-05-29,South,Kleingewerbe,CHARGE,3604,10650.9,142.6,107.6421,6.5689,-101.0732,-70.738,-30.3265
2026-05-29,South,Kleingewerbe,DISCHARGE,6784,489.4,21037.6,66.5686,3605.5914,3539.0228,2477.3392,1061.7184
2026-05-29,South,Kleingewerbe,MAX_CHARGE,2332,8991.5,0,-0.622,0,0.622,0.4313,0.168
2026-05-29,South,Kleingewerbe,SELF_CONSUME,7632,5057.8,5103.8,555.4446,621.0286,65.584,45.9032,19.6766
2026-05-29,South,Privatkunde,CHARGE,14195,42805.9,532.6,433.1472,24.5328,-408.6144,-285.9966,-122.5969
2026-05-29,South,Privatkunde,DISCHARGE,26720,2001.1,82349.9,272.1015,14138.5981,13866.4966,9706.635,4159.9829
2026-05-29,South,Privatkunde,MAX_CHARGE,9185,35939.9,0,-2.4767,0,2.4767,1.7209,0.6642
2026-05-29,South,Privatkunde,SELF_CONSUME,30060,20290.7,19817.9,2227.7098,2411.6746,183.9648,128.7544,55.2143
2026-05-29,West,Gewerbekunde,CHARGE,1343,3978.9,42.4,40.1695,1.9528,-38.2167,-26.7471,-11.4657
2026-05-29,West,Gewerbekunde,DISCHARGE,2528,158.4,7963.1,21.4936,1365.2033,1343.7097,940.6029,403.1174
2026-05-29,West,Gewerbekunde,MAX_CHARGE,869,3381.9,0,-0.2352,0,0.2352,0.1639,0.0626
2026-05-29,West,Gewerbekunde,SELF_CONSUME,2844,1848.8,1965.7,204.1226,239.6255,35.5029,24.8509,10.6538
2026-05-29,West,Kleingewerbe,CHARGE,3638,10832.7,128,110.2689,5.8964,-104.3725,-73.0506,-31.313
2026-05-29,West,Kleingewerbe,DISCHARGE,6848,481.7,21179.6,65.4609,3640.4504,3574.9895,2502.5104,1072.5072
2026-05-29,West,Kleingewerbe,MAX_CHARGE,2354,9140.1,0,-0.6294,0,0.6294,0.4374,0.1701
2026-05-29,West,Kleingewerbe,SELF_CONSUME,7704,4990.7,5105.2,546.3516,620.6501,74.2985,52.0022,22.2939
2026-05-29,West,Privatkunde,CHARGE,15385,46139.7,576.6,468.1376,26.5593,-441.5783,-309.0706,-132.4831
2026-05-29,West,Privatkunde,DISCHARGE,28960,2098.3,89843.3,285.1953,15403.9816,15118.7863,10583.2495,4535.6791
2026-05-29,West,Privatkunde,MAX_CHARGE,9955,38712.9,0,-2.6651,0,2.6651,1.8546,0.7179
2026-05-29,West,Privatkunde,SELF_CONSUME,32580,21753.1,21570.1,2391.2335,2624.4955,233.262,163.2613,69.9969
2026-05-30,East,Gewerbekunde,CHARGE,748,2439.8,15.7,23.8883,0.9784,-22.9099,-16.0354,-6.8728
2026-05-30,East,Gewerbekunde,DISCHARGE,1012,26.6,3466.1,3.5272,535.3031,531.7759,372.2467,159.5372
2026-05-30,East,Gewerbekunde,MAX_CHARGE,748,3172.4,0,-1.666,0,1.666,1.167,0.4968
2026-05-30,East,Gewerbekunde,SELF_CONSUME,1716,1319.6,800.6,142.9321,96.5286,-46.4035,-32.4808,-13.9198
2026-05-30,East,Kleingewerbe,CHARGE,2567,8344.2,55.6,79.9558,3.4644,-76.4914,-53.54,-22.9436
2026-05-30,East,Kleingewerbe,DISCHARGE,3473,96.8,11536.3,12.8358,1777.1233,1764.2875,1235.0161,529.2931
2026-05-30,East,Kleingewerbe,MAX_CHARGE,2567,10955.1,0,-5.8264,0,5.8264,4.0761,1.7388
2026-05-30,East,Kleingewerbe,SELF_CONSUME,5889,4410.7,2758.9,478.6909,331.6991,-146.9918,-102.8914,-44.0974
2026-05-30,East,Privatkunde,CHARGE,10421,34222.8,206.2,325.4416,12.8474,-312.5942,-218.7956,-93.7576
2026-05-30,East,Privatkunde,DISCHARGE,14099,348.9,47466.6,46.2651,7314.8455,7268.5804,5088.0565,2180.6157
2026-05-30,East,Privatkunde,MAX_CHARGE,10421,44265.6,0,-23.4613,0,23.4613,16.4123,6.9996
2026-05-30,East,Privatkunde,SELF_CONSUME,23907,17692.7,11449.2,1912.2357,1381.4053,-530.8304,-371.5699,-159.2487
2026-05-30,North,Gewerbekunde,CHARGE,1139,3714.4,24.3,35.681,1.5141,-34.1669,-23.9148,-10.2488
2026-05-30,North,Gewerbekunde,DISCHARGE,1541,38.6,5218.4,5.1185,804.9325,799.814,559.8746,239.9491
2026-05-30,North,Gewerbekunde,MAX_CHARGE,1139,4916.3,0,-2.5972,0,2.5972,1.8169,0.7763
2026-05-30,North,Gewerbekunde,SELF_CONSUME,2613,2075.9,1155.7,225.0586,139.0586,-86,-60.1958,-25.7992
2026-05-30,North,Kleingewerbe,CHARGE,2737,8935.4,61.9,83.729,3.8571,-79.8719,-55.908,-23.9584
2026-05-30,North,Kleingewerbe,DISCHARGE,3703,93.4,12485.1,12.3848,1923.3038,1910.919,1337.6575,573.2862
2026-05-30,North,Kleingewerbe,MAX_CHARGE,2737,11647.5,0,-6.17,0,6.17,4.3145,1.8406
2026-05-30,North,Kleingewerbe,SELF_CONSUME,6279,4489.3,3025.8,484.3585,364.1367,-120.2218,-84.1527,-36.0709
2026-05-30,North,Privatkunde,CHARGE,11662,37830.1,229,363.8463,14.2689,-349.5774,-244.6887,-104.8565
2026-05-30,North,Privatkunde,DISCHARGE,15778,410.8,52993.8,54.4721,8170.4928,8116.0207,5681.2717,2434.8586
2026-05-30,North,Privatkunde,MAX_CHARGE,11662,49543.2,0,-26.2483,0,26.2483,18.3656,7.8305
2026-05-30,North,Privatkunde,SELF_CONSUME,26754,20295.9,12406.8,2198.1681,1496.6847,-701.4834,-491.0193,-210.441
2026-05-30,South,Gewerbekunde,CHARGE,1275,4188.8,22.7,40.5311,1.4145,-39.1166,-27.3816,-11.7334
2026-05-30,South,Gewerbekunde,DISCHARGE,1725,39,5809.9,5.1711,895.689,890.5179,623.3678,267.1588
2026-05-30,South,Gewerbekunde,MAX_CHARGE,1275,5415.6,0,-2.8547,0,2.8547,1.9962,0.8501
2026-05-30,South,Gewerbekunde,SELF_CONSUME,2925,2315.4,1372.6,251.0165,166.1678,-84.8487,-59.3925,-25.4535
2026-05-30,South,Kleingewerbe,CHARGE,3604,11680.2,85.5,112.2169,5.3274,-106.8895,-74.8174,-32.0611
2026-05-30,South,Kleingewerbe,DISCHARGE,4876,118.4,16771,15.6999,2585.5279,2569.828,1798.9009,770.9594
2026-05-30,South,Kleingewerbe,MAX_CHARGE,3604,15271.1,0,-8.0713,0,8.0713,5.6459,2.4066
2026-05-30,South,Kleingewerbe,SELF_CONSUME,8268,5978.7,4130.7,644.8288,497.7863,-147.0425,-102.9272,-44.1145
2026-05-30,South,Privatkunde,CHARGE,14195,46431.7,281.9,442.102,17.5638,-424.5382,-297.1577,-127.34
2026-05-30,South,Privatkunde,DISCHARGE,19205,487.8,64669.5,64.6815,9964.6006,9899.9191,6930.0144,2970.0276
2026-05-30,South,Privatkunde,MAX_CHARGE,14195,60266.2,0,-31.9134,0,31.9134,22.3285,9.5253
2026-05-30,South,Privatkunde,SELF_CONSUME,32565,24076.7,15408.2,2605.7342,1858.9681,-746.7661,-522.717,-224.0313
2026-05-30,West,Gewerbekunde,CHARGE,1343,4418.7,26.2,43.2656,1.6324,-41.6332,-29.1415,-12.4876
2026-05-30,West,Gewerbekunde,DISCHARGE,1817,46.4,6289.7,6.1526,969.055,962.9024,674.0389,288.8769
2026-05-30,West,Gewerbekunde,MAX_CHARGE,1343,5680.3,0,-2.9906,0,2.9906,2.0894,0.8913
2026-05-30,West,Gewerbekunde,SELF_CONSUME,3081,2336.6,1518.1,252.1356,182.8792,-69.2564,-48.4789,-20.7759
2026-05-30,West,Kleingewerbe,CHARGE,3638,12088.5,61,114.9198,3.8008,-111.119,-77.7787,-33.3307
2026-05-30,West,Kleingewerbe,DISCHARGE,4922,131.3,16391.3,17.4105,2526.3373,2508.9268,1756.2647,752.6968
2026-05-30,West,Kleingewerbe,MAX_CHARGE,3638,15513.6,0,-8.201,0,8.201,5.7397,2.4479
2026-05-30,West,Kleingewerbe,SELF_CONSUME,8346,6491,3829.3,705.064,462.3105,-242.7535,-169.9249,-72.8227
2026-05-30,West,Privatkunde,CHARGE,15385,50404.8,297.8,484.4807,18.5551,-465.9256,-326.1219,-139.754
2026-05-30,West,Privatkunde,DISCHARGE,20815,535.9,70104.8,71.0603,10808.9178,10737.8575,7516.5791,3221.4151
2026-05-30,West,Privatkunde,MAX_CHARGE,15385,65255.4,0,-34.5959,0,34.5959,24.2053,10.3263
2026-05-30,West,Privatkunde,SELF_CONSUME,35295,26833.9,16608.2,2903.7053,2005.505,-898.2003,-628.7126,-269.4545
2026-05-31,East,Gewerbekunde,CHARGE,880,2882.9,14.2,44.9835,0.9358,-44.0477,-30.8319,-13.2148
2026-05-31,East,Gewerbekunde,DISCHARGE,1188,74.6,3897.9,10.5595,577.8426,567.2831,397.1024,170.1909
2026-05-31,East,Gewerbekunde,MAX_CHARGE,484,2020.5,0,0,0,0,0,0
2026-05-31,East,Gewerbekunde,SELF_CONSUME,1672,1297.2,514.7,139.3201,59.5695,-79.7506,-55.8292,-23.9253
2026-05-31,East,Kleingewerbe,CHARGE,3020,9692.4,53,146.2898,3.4931,-142.7967,-99.9516,-42.841
2026-05-31,East,Kleingewerbe,DISCHARGE,4077,243.1,12980.6,34.4175,1923.6837,1889.2662,1322.5015,566.798
2026-05-31,East,Kleingewerbe,MAX_CHARGE,1661,6901.5,0,0,0,0,0,0
2026-05-31,East,Kleingewerbe,SELF_CONSUME,5738,4060.6,1887.6,435.8691,216.9732,-218.8959,-153.2229,-65.67
2026-05-31,East,Privatkunde,CHARGE,12260,39654.6,199.5,596.7376,13.1485,-583.5891,-408.4886,-175.0811
2026-05-31,East,Privatkunde,DISCHARGE,16551,1116.7,52429.8,158.2522,7773.4096,7615.1574,5330.6734,2284.6125
2026-05-31,East,Privatkunde,MAX_CHARGE,6743,28003.8,0,0,0,0,0,0
2026-05-31,East,Privatkunde,SELF_CONSUME,23294,16922.1,7443.5,1814.1773,857.7536,-956.4237,-669.4993,-286.9286
2026-05-31,North,Gewerbekunde,CHARGE,1340,4369.1,18.8,66.1733,1.239,-64.9343,-45.4518,-19.4798
2026-05-31,North,Gewerbekunde,DISCHARGE,1809,141.5,5689.9,20.0703,842.8151,822.7448,575.9292,246.8306
2026-05-31,North,Gewerbekunde,MAX_CHARGE,737,3044.5,0,0,0,0,0,0
2026-05-31,North,Gewerbekunde,SELF_CONSUME,2546,1898.1,779.3,204.5833,90.0361,-114.5472,-80.183,-34.3631
2026-05-31,North,Kleingewerbe,CHARGE,3220,10435.3,63.1,158.4206,4.1587,-154.2619,-107.9796,-46.2793
2026-05-31,North,Kleingewerbe,DISCHARGE,4347,279.8,13592.9,39.6249,2014.8671,1975.2422,1382.6862,592.5886
2026-05-31,North,Kleingewerbe,MAX_CHARGE,1771,7367.7,0,0,0,0,0,0
2026-05-31,North,Kleingewerbe,SELF_CONSUME,6118,4369.2,2022.4,468.0472,233.2124,-234.8348,-164.3836,-70.4473
2026-05-31,North,Privatkunde,CHARGE,13720,44265.8,212.5,674.7419,14.0062,-660.7357,-462.4936,-198.2271
2026-05-31,North,Privatkunde,DISCHARGE,18522,1225.6,58299.3,173.5537,8639.809,8466.2553,5926.4474,2539.9512
2026-05-31,North,Privatkunde,MAX_CHARGE,7546,31392.3,0,0,0,0,0,0
2026-05-31,North,Privatkunde,SELF_CONSUME,26068,18770.3,8211.8,2009.8885,944.3929,-1065.4956,-745.8438,-319.6543
2026-05-31,South,Gewerbekunde,CHARGE,1500,4869.6,23.7,73.0158,1.5617,-71.4541,-50.0162,-21.4357
2026-05-31,South,Gewerbekunde,DISCHARGE,2025,125.9,6510.2,17.7948,963.6495,945.8547,662.1074,283.764
2026-05-31,South,Gewerbekunde,MAX_CHARGE,825,3429.9,0,0,0,0,0,0
2026-05-31,South,Gewerbekunde,SELF_CONSUME,2850,2103.8,891.7,226.9652,101.9898,-124.9754,-87.48,-37.4932
2026-05-31,South,Kleingewerbe,CHARGE,4240,13526.1,69.1,204.4423,4.5544,-199.8879,-139.9129,-59.9683
2026-05-31,South,Kleingewerbe,DISCHARGE,5724,322,17745,45.5323,2629.0617,2583.5294,1808.4917,775.0801
2026-05-31,South,Kleingewerbe,MAX_CHARGE,2332,9712.5,0,0,0,0,0,0
2026-05-31,South,Kleingewerbe,SELF_CONSUME,8056,5820.6,2509.1,625.1298,288.1313,-336.9985,-235.8977,-101.0983
2026-05-31,South,Privatkunde,CHARGE,16700,53874.5,267.1,817.5123,17.6045,-799.9078,-559.9047,-239.9792
2026-05-31,South,Privatkunde,DISCHARGE,22545,1612.2,71108.5,228.3957,10537.241,10308.8453,7216.2711,3092.7433
2026-05-31,South,Privatkunde,MAX_CHARGE,9185,38249.2,0,0,0,0,0,0
2026-05-31,South,Privatkunde,SELF_CONSUME,31730,23016.9,10096,2468.8932,1165.5649,-1303.3283,-912.3078,-390.9974
2026-05-31,West,Gewerbekunde,CHARGE,1580,5082.1,35,77.4324,2.3063,-75.1261,-52.5875,-22.5395
2026-05-31,West,Gewerbekunde,DISCHARGE,2133,134.5,6689.4,19.0553,990.4018,971.3465,679.9495,291.4113
2026-05-31,West,Gewerbekunde,MAX_CHARGE,869,3613,0,0,0,0,0,0
