DAY,REGION,CUSTOMER_TYPE,ACTIVE_VPP_DEVICES,AVG_BATTERY_SOC_PCT,AVG_SOLAR_KW,NET_GRID_KWH,AVG_PRICE_EUR_MWH,TOTAL_CUSTOMER_MARGIN_EUR,TOTAL_EPOWER_MARGIN_EUR,TOTAL_NET_MARGIN_EUR
2026-06-07,South,Kleingewerbe,212,68.548742138,1.839601022,35820.4,45.351041667,1526.7138,654.3202,2181.0307
2026-06-07,South,Privatkunde,835,68.417215569,1.855804391,142266.4,45.351041667,5885.1659,2522.2622,8407.4094
2026-06-07,West,Gewerbekunde,79,68.172468354,1.936424051,13413.6,45.351041667,551.1746,236.2208,787.3995
2026-06-07,West,Kleingewerbe,214,68.382009346,1.841390187,36363.6,45.351041667,1514.9926,649.2986,2164.2876
2026-06-07,West,Privatkunde,905,68.418692449,1.874941989,152364.8,45.351041667,6496.0781,2784.077,9280.1417
2026-06-08,East,Gewerbekunde,44,45.926515152,2.007181818,-3065.6,123.061704545,515.3777,220.888,736.2518
2026-06-08,East,Kleingewerbe,151,45.753495217,1.935461369,-10984.4,123.061704545,1790.6711,767.4691,2558.0784
2026-06-08,East,Privatkunde,613,45.83645097,1.986913902,-45402.8,123.061704545,7364.286,3156.2896,10520.3354
2026-06-08,North,Gewerbekunde,67,45.723383085,1.974752902,-4795,123.061704545,792.3981,339.6135,1131.9866
2026-06-08,North,Kleingewerbe,161,45.886749482,1.968162871,-11927.6,123.061704545,1928.3771,826.4909,2754.8044
2026-06-08,North,Privatkunde,686,45.810738581,1.986345967,-51986.8,123.061704545,8350.4355,3578.9387,11929.1252
2026-06-08,South,Gewerbekunde,75,45.860296296,2.001943704,-5619.8,123.061704545,910.3681,390.1709,1300.5144
2026-06-08,South,Kleingewerbe,212,45.970859539,1.986561845,-16092.2,123.061704545,2570.2038,1101.5729,3671.7036
2026-06-08,South,Privatkunde,835,45.792109115,2.001272655,-62844.2,123.061704545,10140.1961,4346.0224,14485.9277
2026-06-08,West,Gewerbekunde,79,45.775246132,1.990683544,-5780,123.061704545,939.9036,402.8382,1342.7148
2026-06-08,West,Kleingewerbe,214,45.709501558,1.997102804,-16239.8,123.061704545,2603.6381,1115.8983,3719.4583
2026-06-08,West,Privatkunde,905,45.742357274,1.983759853,-68196.8,123.061704545,10989.1646,4709.8773,15698.7079
